title,link,search_term,note,top_note,heart_note,base_note
"6.7折AMOUAGE 愛慕 Love Mimosa 黃金羽 女性淡香精 100ml 〔 10點半香水美妝 〕$10,800$7,200臺中市西區找相似",https://shopee.tw/AMOUAGE-愛慕-Love-Mimosa-黃金羽-女性淡香精-100ml-〔-10點半香水美妝-〕-i.54574900.15269832288?sp_atk=c8f2828a-331d-44dd-a5b5-e43c456aaec5&xptdk=c8f2828a-331d-44dd-a5b5-e43c456aaec5,AMOUAGE,香調:清新花香調,前調:紫羅蘭葉、海水香、鳶尾草,中調:金合歡、梨子、Paradisone,後調:依蘭依蘭、龍涎香醚、天芥菜
"蝦皮優選正品公司貨！AMOUAGE 經典男性淡香精禮盒 7.5mlx6$5,490臺中市北屯區找相似",https://shopee.tw/正品公司貨！AMOUAGE-經典男性淡香精禮盒-7.5mlx6-i.74996676.13584860459?sp_atk=ede7e760-920a-4f9f-91f2-5a6e97f9988e&xptdk=ede7e760-920a-4f9f-91f2-5a6e97f9988e,AMOUAGE,,前調:胡椒、小豆蔻、橙子、葡萄柚、欖香脂,中調:牡丹、依蘭、鳶尾根;梅子,後調:雪松、皮革、廣霍香、香根草、麝香、癒創木
Amouage 愛慕女香Journey 香遇旅途EDP，頂級杜拜名香滿額折$100$600新北市土城區找相似,https://shopee.tw/Amouage-愛慕女香Journey-香遇旅途EDP，頂級杜拜名香-i.278859977.7186310993?sp_atk=188e7987-059b-4038-bde4-845a53fd6e5a&xptdk=188e7987-059b-4038-bde4-845a53fd6e5a,AMOUAGE,,前調:桂花、杏桃、茉莉花茶、肉荳蔻、小荳蔻,中調:印度茉莉、含羞草、蜂蜜、雪松,後調:一管菸、番紅花、皮革、梵尼蘭、莎草、麝香
"【柏拉圖香水】AMOUAGE愛慕經典針管禮盒組6*2ML第二代$1,250彰化縣彰化市找相似",https://shopee.tw/【柏拉圖香水】AMOUAGE愛慕經典針管禮盒組6*2ML第二代-i.75390875.4255090365?sp_atk=1e12d4fc-f286-4206-abea-d1454ca377e6&xptdk=1e12d4fc-f286-4206-abea-d1454ca377e6,AMOUAGE,香調:東方花香調,前味:胡椒、大黃葉、芫荽,中味:茉莉、夜來香、槴子花、野百合、康乃馨,後味:岩蘭草、乳香、琥珀、愈傷草、皮革
蝦皮優選《試香》Amouage Silver 愛慕月夜銀沙男性淡香精 試香紙$100 - $420已售出 6新北市汐止區找相似,https://shopee.tw/《試香》Amouage-Silver-愛慕月夜銀沙男性淡香精-試香紙-i.1559866.9602095040?sp_atk=1f32867b-de10-457c-acc0-f1ccb8d5205b&xptdk=1f32867b-de10-457c-acc0-f1ccb8d5205b,AMOUAGE,香調:木質花麝香調,"前味:橙花,李子,金桔,佛手柑","中味:蘭花,茉莉,天芥菜,依蘭,玫瑰","後味:檀香,琥珀,廣藿香,麝香,香根草,焚香"
"AMOUAGE 愛慕 CIEL WOMAN EDP 莎赫札德之淚女性淡香精 100ml$6,999臺北市大同區找相似",https://shopee.tw/AMOUAGE-愛慕-CIEL-WOMAN-EDP-莎赫札德之淚女性淡香精-100ml-i.5431574.7536017822?sp_atk=98c3d42d-d536-4736-912c-1a6c38b1e9ae&xptdk=98c3d42d-d536-4736-912c-1a6c38b1e9ae,AMOUAGE,香調:花香調,"前調:仙客來,梔子花,紫羅蘭葉","中調:桃花,茉莉,睡蓮,玫瑰","後調:檀香木,琥珀,麝香,焚香,雪松"
"AMOUAGE 愛慕 FIGMENT MAN 藝想男性淡香精 EDP 100ml$6,999臺北市大同區找相似",https://shopee.tw/AMOUAGE-愛慕-FIGMENT-MAN-藝想男性淡香精-EDP-100ml-i.5431574.6521843289?sp_atk=99786e72-171a-48c6-a30c-00b85505e37a&xptdk=99786e72-171a-48c6-a30c-00b85505e37a,AMOUAGE,香調:木質東方調,"前調:檸檬,老鸛草,粉紅胡椒","中調:檀香木,動物氣息,香根草","後調:勞丹脂,癒創木,土壤氣息"
7.6折愛慕  玫瑰花蕾  Amouage Rose Incens  焚香&乳香玫瑰的高貴溫柔$130 - $606已售出 42新北市五股區找相似,https://shopee.tw/愛慕-玫瑰花蕾-Amouage-Rose-Incens-焚香-乳香玫瑰的高貴溫柔-i.379446124.3386777274?sp_atk=01363893-0c8d-4377-8c84-c9c7f9f1f0b7&xptdk=01363893-0c8d-4377-8c84-c9c7f9f1f0b7,AMOUAGE,,前調:欖香脂、乳香、墨水香,中調:大馬士革玫瑰水精華、麂皮調、乳香,後調:沒藥、梵尼蘭、檀香、雪松
"【香舍】AMOUAGE 愛慕 經典 男性淡香精 7.5ML*6 小香 禮盒組9.5折加價購$5,700新北市三重區找相似",https://shopee.tw/【香舍】AMOUAGE-愛慕-經典-男性淡香精-7.5ML*6-小香-禮盒組-i.8051503.8970738234?sp_atk=a1f12523-5b3f-4640-9973-391a524e93ac&xptdk=a1f12523-5b3f-4640-9973-391a524e93ac,AMOUAGE,,前味:胡椒、小豆蔻、橙子、葡萄柚、欖香脂,中味:牡丹、依蘭、鳶尾根;梅子,後味:雪松、皮革、廣霍香、香根草、麝香、癒創木
"【白立方】Amouage Fate Man EDP 命運之輪 男版 淡香精滿額折$100$6,500臺北市松山區找相似",https://shopee.tw/【白立方】Amouage-Fate-Man-EDP-命運之輪-男版-淡香精-i.181380814.7632238005?sp_atk=9b19949b-6eb8-4046-a05f-bc4231e8c8f0&xptdk=9b19949b-6eb8-4046-a05f-bc4231e8c8f0,AMOUAGE,◾香調:辛辣東方調,◾前味:藏紅花、生薑、柑橘,◾中味:玫瑰、薰衣草、蠟菊,◾後味:雪松、檀香、麝香、甘草
"AMOUAGE 愛慕 INTERLUDE 間奏曲女性淡香精 100ML TESTER (平行輸入)$5,499臺北市大同區找相似",https://shopee.tw/AMOUAGE-愛慕-INTERLUDE-間奏曲女性淡香精-100ML-TESTER-(平行輸入)-i.5431574.15630950336?sp_atk=b33ef275-9263-4dff-b7a9-22e81b576b97&xptdk=b33ef275-9263-4dff-b7a9-22e81b576b97,AMOUAGE,,前調:香檸檬生薑葡萄柚英國金盞花,中調:焚香玫瑰橙花茉莉核桃咖啡獼猴桃檀香木蜂蜜不凋花紅沒藥,後調:香草皮革橡木苔琥珀安息香脂零陵香豆麝香沉香(烏木)檀香木
"Chris`s『 奢華生活 』~AMOUAGE愛慕詩情扉頁 III The Library Opus III 100ml$6,800臺中市北屯區找相似",https://shopee.tw/Chris-s『-奢華生活-』~AMOUAGE愛慕詩情扉頁-III-The-Library-Opus-III-100ml-i.3673860.204042140?sp_atk=af9f4857-de49-4f68-a453-b9f258774c81&xptdk=af9f4857-de49-4f68-a453-b9f258774c81,AMOUAGE,,前調:含羞草、金雀花、豆蔻、百里香,中調:紫羅蘭、茉莉、依蘭依蘭、橙花,後調:黃葵籽、麝香、紙莎草、雪松、檀香、癒創木、醛香、香草、乳香
"《里翁義趣購》阿拉伯茗香 Amouage 愛慕 ～ Figment 藝想  女士淡香精 接單預購中$8,666高雄市三民區找相似",https://shopee.tw/《里翁義趣購》阿拉伯茗香-Amouage-愛慕-～-Figment-藝想-女士淡香精-接單預購中-i.4737637.1162526757?sp_atk=af83e650-184b-4779-b9ef-8003023df90b&xptdk=af83e650-184b-4779-b9ef-8003023df90b,AMOUAGE,,前調:花椒、藏紅花、梔子花;,中調:晚香玉、茉莉、橙花、百合、依蘭、決明子;,後調:鳶尾根、紙莎草、焚香、廣藿香。
