title,link,search_term,note,top_note,heart_note,base_note
"6.8折AESOP 熾香水50ml滿額折$300$3,900$2,645臺北市松山區找相似",https://shopee.tw/AESOP-熾香水50ml-i.16173010.17504275116?sp_atk=d6cb6f5d-4917-4b9b-a74b-73d16de9598d&xptdk=d6cb6f5d-4917-4b9b-a74b-73d16de9598d,Aesop,,前調:百里香、欖香脂、粉紅胡椒,中調:柏樹、麂皮、天竺葵,後調:岩蘭草、乳香、雪松
9.6折Aesop Miraceti 分裝瓶 分裝香 試香 分享 分裝瓶2 件 9.9折$115 - $528南投縣南投市找相似,https://shopee.tw/Aesop-Miraceti-分裝瓶-分裝香-試香-分享-分裝瓶-i.16066216.19818885824?sp_atk=5e545958-95a1-4e23-8b69-3491a2f28e0f&xptdk=5e545958-95a1-4e23-8b69-3491a2f28e0f,Aesop,,"商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌AESOP性別男女通用商品尺寸旅行用香味天然,花香,清新,水果香,木質容量50ml香水濃度EDP、香水質地噴霧重量250g保存期限開封後三年內有效日期2025-06-13內容物/成分如包裝每組數量10剩餘保存期限開封後三年內包裝尺寸1.5ML商品數量19出貨地南投縣南投市商品詳情前調:辣椒葉、瑪黛茶、黑胡椒",中調:黃葵籽、蘇和香、勞丹脂,後調:海草、沒藥、雪松
Aesop Hwyl 熾$100新北市中和區找相似,https://shopee.tw/Aesop-Hwyl-熾-i.1450355.4596229446?sp_atk=cb40b4c2-fd6f-4ccf-9c2d-c230f5d37ac0&xptdk=cb40b4c2-fd6f-4ccf-9c2d-c230f5d37ac0,Aesop,香調:木質調,前調:辛香料百里香,中調:柏樹木質香,後調:香根草乳香橡木苔
"Aesop馥香水50ml$3,980新北市三重區找相似",https://shopee.tw/Aesop馥香水50ml-i.9011724.14273460127?sp_atk=68c83ab9-e871-46cc-8050-67191c465293&xptdk=68c83ab9-e871-46cc-8050-67191c465293,Aesop,,前調:玫瑰、粉紅胡椒、紫蘇,中調:玫瑰、癒創木、茉莉花,後調:岩蘭草、廣藿香、沒藥
分香閣Aesop Hwyl熾香水 分享瓶分裝瓶小ml小香試管針管香水淡香水古龍水香精淡香精$90 - $400已售出 22花蓮縣花蓮市找相似,https://shopee.tw/分香閣Aesop-Hwyl熾香水-分享瓶分裝瓶小ml小香試管針管香水淡香水古龍水香精淡香精-i.630102045.16539215747?sp_atk=56620748-0a8f-4203-987a-ca776ddeea86&xptdk=56620748-0a8f-4203-987a-ca776ddeea86,Aesop,,前味:百里香、欖香脂、粉紅胡椒,中味:柏樹、麂皮、天竺葵,後味:岩蘭草、乳香、雪松
Aesop 悟香水 分裝/試香$120 - $280已售出 2臺中市西屯區找相似,https://shopee.tw/Aesop-悟香水-分裝-試香-i.76042275.15900408270?sp_atk=e8d0bbd6-0394-46b0-9225-810598c04355&xptdk=e8d0bbd6-0394-46b0-9225-810598c04355,Aesop,,前味:柑橘、柚子,中味:羅勒,後味:香根草、丁香、檀香
"馥現貨🌷Aesop伊索悟香水/馥香水/熾香水/馬拉喀什馥郁淡香水🌷$2,999 - $3,850已售出 4臺中市北區找相似",https://shopee.tw/馥現貨🌷Aesop伊索悟香水-馥香水-熾香水-馬拉喀什馥郁淡香水🌷-i.3810029.3491131114?sp_atk=f2ceca9f-3d84-453b-a53c-73e010995548&xptdk=f2ceca9f-3d84-453b-a53c-73e010995548,Aesop,主香調:依蘭、檀香,前調:香檸檬、公丁香、小荳蔻,中調:橙花油、茉莉、玫瑰,後調:雪松、檀香木
香水分裝 試香 Aesop Etemia 埃雷米亞8 件 9折$145 - $590已售出 4新北市中和區找相似,https://shopee.tw/香水分裝-試香-Aesop-Etemia-埃雷米亞-i.5132258.15439478593?sp_atk=4f6a3675-2c5d-407a-af30-f629931c262b&xptdk=4f6a3675-2c5d-407a-af30-f629931c262b,Aesop,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌AESOP質地噴霧商品數量26出貨地新北市中和區商品詳情前調:日本香橙、佛手柑、葡萄柚,中調:金合歡、綠茶、癒創木,後調:白松香、鳶尾花、廣藿香
"Wuli香水💜｜預購｜Aesop 馬拉喀什馥郁香精｜10ml$2,490桃園市大溪區找相似",https://shopee.tw/Wuli香水💜｜預購｜Aesop-馬拉喀什馥郁香精｜10ml-i.6856991.15537880217?sp_atk=d3ad1fd5-a842-47ab-a226-4a9d71c69dba&xptdk=d3ad1fd5-a842-47ab-a226-4a9d71c69dba,Aesop,🔸香調:東方木質花香,🔸前調:佛手柑、橙花、茉莉花,🔸中調:玫瑰、小荳蔻、廣藿香,🔸後調:檀香、雪松、丁香
"《尋香小站 》Aesop Rozu 馥香水(EDP 淡香精)50 ml 全新正品$4,050新北市三重區找相似",https://shopee.tw/《尋香小站-》Aesop-Rozu-馥香水(EDP-淡香精)50-ml-全新正品-i.6261367.12580951920?sp_atk=671b4b28-26e2-43ba-8009-314477e2ea54&xptdk=671b4b28-26e2-43ba-8009-314477e2ea54,Aesop,香調:草香清新調、玫瑰花香調、木質花香調,前味:玫瑰、粉紅胡椒、紫蘇,中味:玫瑰、癒創木、茉莉花,後味:岩蘭草、廣藿香、沒藥
"[英國代購] Aesop 虛實之境系列香水 浪船Miraceti米拉塞蒂 彼岸Karst喀斯特 荒境Eremia埃雷米亞$5,100臺北市大同區找相似",https://shopee.tw/-英國代購-Aesop-虛實之境系列香水-浪船Miraceti米拉塞蒂-彼岸Karst喀斯特-荒境Eremia埃雷米亞-i.100456128.13002120777?sp_atk=cdfcbcb3-f0a3-4cce-9765-aa0f2162c7f3&xptdk=cdfcbcb3-f0a3-4cce-9765-aa0f2162c7f3,Aesop,,前調:日本香橙、佛手柑、葡萄柚,中調:金合歡、綠茶、癒創木,後調:白松香、鳶尾花、廣藿香
"Aesop 馬拉喀什馥郁香水 50ml 宅配免運$3,200新北市板橋區找相似",https://shopee.tw/Aesop-馬拉喀什馥郁香水-50ml-宅配免運-i.4057044.6496076528?sp_atk=5210bcac-a6c9-4012-b0a6-103c8cc51928&xptdk=5210bcac-a6c9-4012-b0a6-103c8cc51928,Aesop,,前調:香檸檬、公丁香、小荳蔻,中調:橙花油、茉莉、玫瑰,後調:雪松、檀香木
"Aesop 馥香水 Rozu  50ml 廠商直送8.5折$5,300已售出 2臺北市信義區找相似",https://shopee.tw/Aesop-馥香水-Rozu-50ml-廠商直送-i.189514107.4167633749?sp_atk=fb1ac8d7-a954-41cd-9dd9-f0ba929b4715&xptdk=fb1ac8d7-a954-41cd-9dd9-f0ba929b4715,Aesop,香調:花香、綠意、木質,前味:玫瑰,中味:紫蘇,後味:癒創木
"澳洲代購 AESOP - TACIT 悟   香水 （ 50ML )多件優惠$3,300高雄市苓雅區找相似",https://shopee.tw/澳洲代購-AESOP-TACIT-悟-香水-（-50ML-)-i.1229807.5758901576?sp_atk=e03417b9-7ea5-4a01-b0f4-3874c7b8bae3&xptdk=e03417b9-7ea5-4a01-b0f4-3874c7b8bae3,Aesop,香調:東方木質花香。,前味:柑橘、柚子。,中味:羅勒。,後味:香根草、丁香、檀香
"蝦皮優選AESOP 馬拉喀什馥郁香水 Marrakech Intense 10ml【Tree醬】$2,300臺北市松山區找相似",https://shopee.tw/AESOP-馬拉喀什馥郁香水-Marrakech-Intense-10ml【Tree醬】-i.74422545.7767472858?sp_atk=592e3097-9b5e-46b6-9b08-2eaffe0a45be&xptdk=592e3097-9b5e-46b6-9b08-2eaffe0a45be,Aesop,,前味:丁香,中味:檀香木,後味:豆蔻
"[英國代購] Aesop 虛實之境系列香水 浪船Miraceti米拉塞蒂 彼岸Karst喀斯特 荒境Eremia埃雷米亞$5,100臺北市大同區找相似",https://shopee.tw/-英國代購-Aesop-虛實之境系列香水-浪船Miraceti米拉塞蒂-彼岸Karst喀斯特-荒境Eremia埃雷米亞-i.100456128.13002120777?sp_atk=dd76342b-278e-42b0-94ea-c51f001fa293&xptdk=dd76342b-278e-42b0-94ea-c51f001fa293,Aesop,,前調:日本香橙、佛手柑、葡萄柚,中調:金合歡、綠茶、癒創木,後調:白松香、鳶尾花、廣藿香
❤舞香水❤ Aesop 馬拉喀什馥郁 淡香精 EDP 版 1ml / 2ml / 5ml噴式分享試管$110 - $490已售出 64臺北市北投區找相似,https://shopee.tw/❤舞香水❤-Aesop-馬拉喀什馥郁-淡香精-EDP-版-1ml-2ml-5ml噴式分享試管-i.31997113.3355423529?sp_atk=e29189fa-071c-4353-931a-20a8c394134a&xptdk=e29189fa-071c-4353-931a-20a8c394134a,Aesop,,前調:香檸檬、公丁香、小荳蔻,中調:橙花油、茉莉、玫瑰,後調:雪松、檀香木
Aesop 熾香水Hwyl 分享噴瓶$110 - $480已售出 25桃園市龜山區找相似,https://shopee.tw/Aesop-熾香水Hwyl-分享噴瓶-i.11436982.7106135203?sp_atk=3b64c58c-08b8-4992-9d8d-5938de6ff86b&xptdk=3b64c58c-08b8-4992-9d8d-5938de6ff86b,Aesop,香調:木質調,前調:辛香料百里香,中調:柏樹木質香,後調:香根草乳香橡木苔
