title,link,note,top_note,heart_note,base_note
,https://shopee.tw//Calvin-Klein-CK-Free-男性淡香水-5ML-10ML-噴式分裝香水-木質清新調-i.40382526.7927695861?sp_atk=9b6ace85-c4aa-4f59-aa4c-d5a41e6dd5b3&xptdk=9b6ace85-c4aa-4f59-aa4c-d5a41e6dd5b3,"商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌CalvinKlein性別男性香味清新,木質香水濃度EDT、淡香水質地噴霧商品數量29出貨地新北市永和區商品詳情香調:木質清新調","前味:波羅蜜,泰國八角茴香,杜松莓果,苦艾酒","中味:咖啡萃取,麂皮,煙葉,南非布枯葉","後味:廣藿香萃取,橡木,德州雪松,哥斯大黎加鐵木"
,https://shopee.tw//💯正品-CALVIN-KLEIN-CK-one-CK-be-free-永恆男性-體香膏-75g【髮拉麗香水美妝】-i.4019111.2497567182?sp_atk=6a33076f-2aa4-4bab-8658-ca66082ad048&xptdk=6a33076f-2aa4-4bab-8658-ca66082ad048,,前味:杜松果、豆蔻果實、柑橘、薄荷、薰衣草,中味:玉蘭花、白桃、柑橘花、綠茶,後味:白麝香、金合歡、薰草豆
,https://shopee.tw//【溱品嚴選】Calvin-Klein-CK-free-男性淡香水-100ml-i.11741397.406748562?sp_atk=11eab43e-04d5-44c6-b37c-bed76b246d45&xptdk=11eab43e-04d5-44c6-b37c-bed76b246d45,香調:木質清新調,"前味:波羅蜜,泰國八角茴香,杜松莓果,苦艾酒","中味:咖啡萃取,麂皮,煙葉,南非布枯葉","後味:廣藿香萃取,橡木,德州雪松,哥斯大黎加鐵木"
,https://shopee.tw//Ck-free-energy男性淡香水-i.1711515.11003945?sp_atk=7ace5c3b-2347-4c35-947e-d04be8f2eabf&xptdk=7ace5c3b-2347-4c35-947e-d04be8f2eabf,香調:清新柑橘調,前味:佛手柑、白松香、苦橙,中味:黑胡椒、薰衣草、茉莉,後味:麝香、生薑、雪松
,https://shopee.tw//CK-free-男性淡香水-100ml-JB捷霸香水-i.32186359.9772254433?sp_atk=39def625-2697-4402-a19c-85d28e5e9808&xptdk=39def625-2697-4402-a19c-85d28e5e9808,香調:木質清新調,前味:杜松莓果、波羅蜜、苦艾酒、泰國八角茴香,中味:咖啡萃取、南非布枯葉、煙葉、麂皮,後味:哥斯大黎加鐵木、廣藿香萃取、德州雪松、橡木
🔆 試香 🔆 Calvin Klein CK free 男性淡香水 5ml 2ml 1ml 玻璃瓶 分裝$23 - $58已售出 15高雄市三民區找相似,https://shopee.tw//🔆-試香-🔆-Calvin-Klein-CK-free-男性淡香水-5ml-2ml-1ml-玻璃瓶-分裝-i.235864816.9007266730?sp_atk=64bfda50-7b5a-4503-874a-d96921e0aaf7&xptdk=64bfda50-7b5a-4503-874a-d96921e0aaf7,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌CalvinKlein性別男性香水濃度EDT、淡香水質地噴霧商品數量113出貨地高雄市三民區商品詳情香調:木質清新調,"前味:波羅蜜,泰國八角茴香,杜松莓果,苦艾酒","中味:咖啡萃取,麂皮,煙葉,南非布枯葉","後味:廣藿香萃取,橡木,德州雪松,哥斯大黎加鐵木"
❤舞香水❤ CK free for men 卡文克萊 自由男性淡香水1ml沾式 2ml / 5ml噴式分享試管$38 - $99已售出 106臺北市北投區找相似,https://shopee.tw//❤舞香水❤-CK-free-for-men-卡文克萊-自由男性淡香水1ml沾式-2ml-5ml噴式分享試管-i.31997113.474851886?sp_atk=4b1fc052-85e1-43e9-869d-438e8d9b2603&xptdk=4b1fc052-85e1-43e9-869d-438e8d9b2603,,前調:泰國八角茴香、波羅蜜、苦艾酒、杜松莓果,中調:麂皮、煙葉、咖啡萃取、南非布枯葉,後調:廣藿香萃取、橡木、德州雪松、哥斯大黎加鐵木
🔆試香🔆Calvin Klein ck Free Sport 男性淡香水 1ml 2ml 5ml 玻璃瓶 分裝$35 - $140已售出 5高雄市三民區找相似,https://shopee.tw//🔆試香🔆Calvin-Klein-ck-Free-Sport-男性淡香水-1ml-2ml-5ml-玻璃瓶-分裝-i.235864816.11440572368?sp_atk=f76f404e-68ff-4c9b-acba-ca1545588432&xptdk=f76f404e-68ff-4c9b-acba-ca1545588432,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌CalvinKlein性別男性香水濃度EDT、淡香水質地噴霧商品數量30出貨地高雄市三民區商品詳情前味:佛手柑、柑橘、海洋調,中味:茉莉花、小蒼蘭、蓮花,後味:雪杉木、檀香、琥珀
Calvin Klein cK Free 男性淡香水 100ML/30ML◐香水綁馬尾◐$745已售出 7臺北市大同區找相似,https://shopee.tw//Calvin-Klein-cK-Free-男性淡香水-100ML-30ML◐香水綁馬尾◐-i.2002627.44855992?sp_atk=bde57bfb-7dda-4d01-8de4-5948ab5bb380&xptdk=bde57bfb-7dda-4d01-8de4-5948ab5bb380,香調:清新木質調,"前味:杜莓松果,波羅蜜,苦艾酒,泰國八角茴香","中味:咖啡萃取,南非布枯葉,煙葉","後味:哥斯大黎加鐵木,廣藿香萃取,德州雪松,橡木"
【米】Calvin Klein Ck free for men 男性淡香水 100ml$690已售出 3臺北市中正區找相似,https://shopee.tw//【米】Calvin-Klein-Ck-free-for-men-男性淡香水-100ml-i.88577429.9836683581?sp_atk=40d23fa3-9e82-4a25-b53d-d66a186a582c&xptdk=40d23fa3-9e82-4a25-b53d-d66a186a582c,,商品規格分類蝦皮購物美妝保養香水、香氛品牌CalvinKlein性別男性香水濃度EDT、淡香水質地噴霧商品數量1出貨地臺北市中正區商品詳情前調:苦艾八角杜松子波羅蜜,中調:絨面革咖啡煙草蕓香,後調:橡木雪松廣藿香木質香
"Calvin Klein 卡文克萊CK Free Blue 男性淡香水50ml $1,200已售出 6嘉義市東區找相似",https://shopee.tw//Calvin-Klein-卡文克萊CK-Free-Blue-男性淡香水50ml-i.66292659.1264390176?sp_atk=1b84e5f4-3754-42cb-965e-cc75904ddb59&xptdk=1b84e5f4-3754-42cb-965e-cc75904ddb59,香調:木質清新調,前味:中國小柑橘、法國薰衣草、綠薄荷葉,中味:白色肉豆蔻、豆蔻果實、新鮮空氣、綠色植物,後味:白色皮革、純淨麝香、琥珀結晶 
CK FREE 自由男性淡香水100ml Tester$699臺北市大同區找相似,https://shopee.tw//CK-FREE-自由男性淡香水100ml-Tester-i.5431574.3650932279?sp_atk=218f76d0-f01f-4706-a303-7bac2c7cbd2e&xptdk=218f76d0-f01f-4706-a303-7bac2c7cbd2e,香調:木質馥奇香調,前調:苦艾八角杜松子波羅蜜,中調:絨面革咖啡煙草芸香,後調:橡木雪松廣藿香木質香
Calvin Klein CK free 男性淡香水 100ML  另有 體香膏75g滿額折$15$399 - $765已售出 1高雄市三民區找相似,https://shopee.tw//Calvin-Klein-CK-free-男性淡香水-100ML-另有-體香膏75g-i.252789902.5556105294?sp_atk=bc4797f3-bd7c-48a3-add8-6bcee4318842&xptdk=bc4797f3-bd7c-48a3-add8-6bcee4318842,香調:木質清新調,"前味:波羅蜜,泰國八角茴香,杜松莓果,苦艾酒","中味:咖啡萃取,麂皮,煙葉,南非布枯葉","後味:廣藿香萃取,橡木,德州雪松,哥斯大黎加鐵木"
