title,link,note,top_note,heart_note,base_note
"★駿盛★ Banana Republic 香蕉共和國 06號黑鉑金中性淡香精 75ML$1,280高雄市岡山區找相似",https://shopee.tw//★駿盛★-Banana-Republic-香蕉共和國-06號黑鉑金中性淡香精-75ML-i.235062601.15802932269?sp_atk=3cc54d1f-e137-462f-b3d4-2e669bbf7f98&xptdk=3cc54d1f-e137-462f-b3d4-2e669bbf7f98,香調:木質清新調,前味:粉紅胡椒、檸檬、仙人掌果,中味:橙花、苔、茉莉,後味:皮革、廣藿香、琥珀
"【香舍】Banana Republic Wildbloom 香蕉共和國 盛放時芬 女性淡香精100ML$1,100新北市三重區找相似",https://shopee.tw//【香舍】Banana-Republic-Wildbloom-香蕉共和國-盛放時芬-女性淡香精100ML-i.8051503.7870511383?sp_atk=db86f9c2-f90c-4749-927e-8173cbab6d72&xptdk=db86f9c2-f90c-4749-927e-8173cbab6d72,香調:木質花香調,前味:紅心番石榴、金桔、粉紅葡萄柚、梨子果皮,中味:夏威夷大茉莉、蝴蝶蘭、水仙花、山茶花,後味:東加豆、麝香、廣藿香、檀香、粉紅麂皮
" (法意公司貨) Banana Republic 香蕉共和國 第五大道女性淡香精 50ML  $1,450新北市五股區找相似",https://shopee.tw//(法意公司貨)-Banana-Republic-香蕉共和國-第五大道女性淡香精-50ML-i.4386253.18112186?sp_atk=a27c13ef-1a4c-4359-908b-7010d2d97eb3&xptdk=a27c13ef-1a4c-4359-908b-7010d2d97eb3,,前味:義大利佛手柑、睡蓮、黃蘋果、白桃,中味:玫瑰、白蝴蝶仙客來、阿拉伯茉莉,後味:印尼廣藿香、麝香、白琥珀、馬達加斯加香草
Banana Republic第五大道女性淡香精50ml$580臺南市永康區找相似,https://shopee.tw//Banana-Republic第五大道女性淡香精50ml-i.6687844.1159602509?sp_atk=f0822b16-e53a-48d1-9311-3e87a7bae562&xptdk=f0822b16-e53a-48d1-9311-3e87a7bae562,,前調:義大利佛手柑、睡蓮、黃蘋果、白桃,中調:玫瑰、白蝴蝶仙客來、阿拉伯茉莉,後調:印尼廣藿香、麝香、白琥珀、馬達加斯加香草
"波妮香水♥ Banana Republic 香蕉共和國 盛放時芬 嫣花 女性淡香精 100ml$1,250新北市新店區找相似",https://shopee.tw//波妮香水♥-Banana-Republic-香蕉共和國-盛放時芬-嫣花-女性淡香精-100ml-i.81930378.1827824786?sp_atk=d13c31c9-f5ee-460c-97ca-df22ef2fa139&xptdk=d13c31c9-f5ee-460c-97ca-df22ef2fa139,,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌BANANAREPUBLIC性別女性香水濃度EDP、香水商品數量50出貨地新北市新店區商品詳情前調:青蘋果、佛手柑、新鮮小柑橘、番石榴、梅子,中調:木蘭花、小蒼蘭花瓣、茉莉花、水繡球,後調:琥珀、麝香、檀香
原裝沾式小香】Banana Republic Slate 清新男性淡香水 7.5ml滿額折$15$500高雄市三民區找相似,https://shopee.tw//原裝沾式小香】Banana-Republic-Slate-清新男性淡香水-7.5ml-i.252789902.8068587731?sp_atk=4f1fef8a-f3db-4ba7-b24b-e16642f55ebc&xptdk=4f1fef8a-f3db-4ba7-b24b-e16642f55ebc,,前味:小荳蔻、黑胡椒、干邑白蘭地,中味:鼠尾草、肉豆蔻、菸草葉,後味:香柏木、麝香
BANANA REPUBLIC Rosewood 香木女性淡香精的試香紙【香水會社】$60已售出 10臺北市士林區找相似,https://shopee.tw//BANANA-REPUBLIC-Rosewood-香木女性淡香精的試香紙【香水會社】-i.16428817.1208756717?sp_atk=cd352147-cba0-4284-9e58-0a25f23fbc51&xptdk=cd352147-cba0-4284-9e58-0a25f23fbc51,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌BANANAREPUBLIC性別女性香水濃度EDP、香水質地噴霧商品數量5出貨地臺北市士林區商品詳情香調:東方花香調,前味:香檳、紅醋栗、佛手柑,中味:白茶樹葉、木蘭花、釉瓣,後味:麝香、白龍涎香、妥魯香膠
😀試香😀Banana Republic香蕉共和國Wildbloom盛放時芬女性淡香精 1ml/2ml/5ml$35 - $100高雄市三民區找相似,https://shopee.tw//😀試香😀Banana-Republic香蕉共和國Wildbloom盛放時芬女性淡香精-1ml-2ml-5ml-i.252789902.3975937482?sp_atk=5b79e382-42eb-4fce-884c-4ae665dc959b&xptdk=5b79e382-42eb-4fce-884c-4ae665dc959b,,商品規格分類蝦皮購物美妝保養香水、香氛品牌BANANAREPUBLIC性別女性商品數量9出貨地高雄市三民區商品詳情前味:金桔、紅心番石榴、粉紅葡萄柚、梨子果皮,中味:山茶花、水仙花、夏威夷大茉莉、蝴蝶蘭,後味:東加豆、粉紅麂皮、廣藿香、檀香、麝香
熱賣📌BANANA REPUBLIC 清新男香精選組(淡香水50ml+沐浴露100ml+鬚後凝露100ml) 交換禮物$150 - $160臺北市南港區找相似,https://shopee.tw//熱賣📌BANANA-REPUBLIC-清新男香精選組(淡香水50ml-沐浴露100ml-鬚後凝露100ml)-交換禮物-i.6603391.749483371?sp_atk=155e4ee6-36e1-4395-80a6-e59a4c50a708&xptdk=155e4ee6-36e1-4395-80a6-e59a4c50a708,,前調:小荳蔻、干邑白蘭地、黑胡椒,中調:肉豆蔻、菸草葉、鼠尾草,後調:香柏木、麝香
原裝沾式小香】Banana Republic Wildbloom 盛放時芬女性淡香精 7.5ml《外盒色差》滿額折$5$190高雄市三民區找相似,https://shopee.tw//原裝沾式小香】Banana-Republic-Wildbloom-盛放時芬女性淡香精-7.5ml《外盒色差》-i.252789902.8068577731?sp_atk=c5ba20dc-a24e-4c52-9338-8692527b9f56&xptdk=c5ba20dc-a24e-4c52-9338-8692527b9f56,香調:西普花香香調,"前味:葡萄柚,桔,番石榴,梨","中味:蘭花,黃蘭花,茶花,繡球花","後味:麝香,檀木,廣藿香,薰香豆,沉香木,麂皮"
🔅 試香 🔅 Banana Republic NOIR 紳夜藍調男性淡香水 5ml 2ml 1ml 玻璃瓶 分裝$38 - $130已售出 4高雄市三民區找相似,https://shopee.tw//🔅-試香-🔅-Banana-Republic-NOIR-紳夜藍調男性淡香水-5ml-2ml-1ml-玻璃瓶-分裝-i.235864816.4872507891?sp_atk=cfcf263e-1351-43da-b8f4-f53c603c4e01&xptdk=cfcf263e-1351-43da-b8f4-f53c603c4e01,,商品規格分類蝦皮購物美妝保健香水、香氛香水、香精品牌BANANAREPUBLIC性別男性香水濃度EDT、淡香水質地噴霧商品數量118出貨地高雄市三民區商品詳情前調:清新水感、草本植物,中調:馥奇香、香料,後調:香根草、麝香、新鮮咖啡豆、金色麂皮、皮革、黑巧克力
Banana Republic 香蕉共和國 JADE 翡翠女性淡香精的試香紙【香水會社】$60已售出 5臺北市士林區找相似,https://shopee.tw//Banana-Republic-香蕉共和國-JADE-翡翠女性淡香精的試香紙【香水會社】-i.16428817.1605914439?sp_atk=1aee236f-3431-43fe-a283-64b06b85651a&xptdk=1aee236f-3431-43fe-a283-64b06b85651a,商品規格分類蝦皮購物美妝保養香水、香氛品牌BANANAREPUBLIC性別女性香水濃度EDP、香水質地噴霧商品數量5出貨地臺北市士林區商品詳情香調:清新花果香調,前味:紅胡椒、黑醋栗、蕃茄葉,中味:百香果、鈴蘭、熱帶石榴,後味:牛軋糖、喀什米爾木、麝香木棉花
🔆試香🔆Banana Republic Malachite 孔雀石女性淡香精 分裝$40 - $100已售出 3高雄市三民區找相似,https://shopee.tw//🔆試香🔆Banana-Republic-Malachite-孔雀石女性淡香精-分裝-i.235864816.5272111082?sp_atk=4a6c8a9d-a0f4-425f-88b7-eeb99b72538a&xptdk=4a6c8a9d-a0f4-425f-88b7-eeb99b72538a,商品規格分類蝦皮購物美妝保養香水、香氛品牌BANANAREPUBLIC性別女性商品數量96出貨地高雄市三民區商品詳情香調:柔美花香調,前味:香水百合、胡椒、芒果青,中味:冬梨、薔薇、康乃馨、牡丹,後味:檀香、香草、麝香
🔆試香🔆 Banana Republic black walnut 黑胡桃木男性淡香水 5ML 2ML 1ML玻璃瓶分裝$25 - $120已售出 5高雄市三民區找相似,https://shopee.tw//🔆試香🔆-Banana-Republic-black-walnut-黑胡桃木男性淡香水-5ML-2ML-1ML玻璃瓶分裝-i.235864816.9806180535?sp_atk=78189b02-79b7-4e5a-9470-0f74be05b890&xptdk=78189b02-79b7-4e5a-9470-0f74be05b890,,前味:冰川柑橘水、克萊門柑橘香、綠薄荷葉,中味:菸草花、鼠尾草、肉豆蔻,後味:桃花心木、薑根、葡萄皮
原裝沾式小香】😀Banana Republic 香蕉共和國 black walnut 黑胡桃木 男性淡香水 7.5ml滿額折$15$500高雄市三民區找相似,https://shopee.tw//原裝沾式小香】😀Banana-Republic-香蕉共和國-black-walnut-黑胡桃木-男性淡香水-7.5ml-i.252789902.8469248547?sp_atk=7aeb8538-ba92-479d-80f2-49d0536f7b43&xptdk=7aeb8538-ba92-479d-80f2-49d0536f7b43,,前味:冰川柑橘水、克萊門柑橘香、綠薄荷葉,中味:菸草花、鼠尾草、肉豆蔻,後味:桃花心木、薑根、葡萄皮
🔆試香🔆Banana Republic香蕉共和國Wildbloom盛放時芬女性淡香精 1ml/2ml/5ml 分裝$29 - $100高雄市三民區找相似,https://shopee.tw//🔆試香🔆Banana-Republic香蕉共和國Wildbloom盛放時芬女性淡香精-1ml-2ml-5ml-分裝-i.235864816.9506515532?sp_atk=d6c098d0-f4bd-4158-83dd-7964d1921b84&xptdk=d6c098d0-f4bd-4158-83dd-7964d1921b84,,商品規格分類蝦皮購物美妝保養香水、香氛品牌BANANAREPUBLIC性別女性質地噴霧商品數量12出貨地高雄市三民區商品詳情前味:金桔、紅心番石榴、粉紅葡萄柚、梨子果皮,中味:山茶花、水仙花、夏威夷大茉莉、蝴蝶蘭,後味:東加豆、粉紅麂皮、廣藿香、檀香、麝香
😀試香😀BANANA REPUBLIC 第五大道男性淡香水 1ml/2ml/5ml 試香紙$50 - $140高雄市三民區找相似,https://shopee.tw//😀試香😀BANANA-REPUBLIC-第五大道男性淡香水-1ml-2ml-5ml-試香紙-i.252789902.6175822335?sp_atk=0484cccc-808a-4ca5-bd74-651785d3c13f&xptdk=0484cccc-808a-4ca5-bd74-651785d3c13f,,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌BANANAREPUBLIC性別男性香水濃度EDT、淡香水商品數量9出貨地高雄市三民區商品詳情前調:氣泡水、紅海藻、葡萄柚,中調:日本蘿、刺柏、羅望子,後調:廣藿香、麝香、香根草、白樺樹、沉香
😀試香😀Banana Republic NOIR 紳夜藍調男性淡香水 1ml/2ml/5ml 試香紙$65 - $200高雄市三民區找相似,https://shopee.tw//😀試香😀Banana-Republic-NOIR-紳夜藍調男性淡香水-1ml-2ml-5ml-試香紙-i.252789902.4675840894?sp_atk=3a5061cf-1d6b-4279-8d14-62fdf4260a11&xptdk=3a5061cf-1d6b-4279-8d14-62fdf4260a11,,商品規格分類蝦皮購物美妝保健香水、香氛精油、試管小香與其他品牌BANANAREPUBLIC性別男性香水濃度EDT、淡香水商品數量9出貨地高雄市三民區商品詳情前調:清新水感、草本植物,中調:馥奇香、香料,後調:香根草、麝香、新鮮咖啡豆、金色麂皮、皮革、黑巧克力
